,Long,Short
2025-03-05 09:45:00+01:00,-63.61,-56.85
2025-03-05 10:00:00+01:00,97.47,109.05
2025-03-05 10:15:00+01:00,94.81,106.07
2025-03-05 10:30:00+01:00,90.52,101.28
2025-03-05 10:45:00+01:00,-50.4,-45.04
2025-03-05 11:00:00+01:00,-38.48,-34.4
2025-03-05 11:15:00+01:00,-30.7,-27.44
2025-03-05 11:30:00+01:00,-87.0,-77.76
2025-03-05 11:45:00+01:00,30.39,34.01
2025-03-05 12:00:00+01:00,19.31,21.61
2025-03-05 12:15:00+01:00,16.57,18.53
2025-03-05 12:30:00+01:00,16.66,18.64
2025-03-05 12:45:00+01:00,16.24,18.18
2025-03-05 13:00:00+01:00,15.57,17.43
2025-03-05 13:15:00+01:00,33.42,37.4
2025-03-05 13:30:00+01:00,30.01,33.57
2025-03-05 13:45:00+01:00,27.67,30.95
2025-03-05 14:00:00+01:00,-10.2,-9.12
2025-03-05 14:15:00+01:00,-25.72,-22.98
2025-03-05 14:30:00+01:00,20.02,22.4
2025-03-05 14:45:00+01:00,-21.56,-19.26
2025-03-05 15:00:00+01:00,48.19,53.91
2025-03-05 15:15:00+01:00,30.24,33.84
2025-03-05 15:30:00+01:00,90.61,101.39
2025-03-05 15:45:00+01:00,77.46,86.66
2025-03-05 16:00:00+01:00,39.29,43.95
2025-03-05 16:15:00+01:00,36.71,41.07
2025-03-05 16:30:00+01:00,155.95,174.49
2025-03-05 16:45:00+01:00,96.16,107.6
2025-03-05 17:00:00+01:00,41.04,45.92
2025-03-05 17:15:00+01:00,32.42,36.28
2025-03-05 17:30:00+01:00,42.86,47.96
2025-03-05 17:45:00+01:00,173.73,194.39
2025-03-05 18:00:00+01:00,72.77,81.43
2025-03-05 18:15:00+01:00,66.49,74.39
2025-03-05 18:30:00+01:00,90.03,100.73
2025-03-05 18:45:00+01:00,101.41,113.47
2025-03-05 19:00:00+01:00,105.66,118.22
2025-03-05 19:15:00+01:00,112.98,126.42
2025-03-05 19:30:00+01:00,113.05,126.49
2025-03-05 19:45:00+01:00,102.23,114.39
2025-03-05 20:00:00+01:00,117.52,131.48
2025-03-05 20:15:00+01:00,77.36,86.56
2025-03-05 20:30:00+01:00,122.26,136.8
2025-03-05 20:45:00+01:00,69.7,77.98
2025-03-05 21:00:00+01:00,113.16,126.62
2025-03-05 21:15:00+01:00,106.45,119.11
2025-03-05 21:30:00+01:00,117.93,131.95
2025-03-05 21:45:00+01:00,44.54,49.84
2025-03-05 22:00:00+01:00,153.7,171.98
2025-03-05 22:15:00+01:00,108.46,121.36
2025-03-05 22:30:00+01:00,114.77,128.41
2025-03-05 22:45:00+01:00,178.28,199.48
2025-03-05 23:00:00+01:00,130.6,146.12
2025-03-05 23:15:00+01:00,149.89,167.71
2025-03-05 23:30:00+01:00,154.53,172.89
2025-03-05 23:45:00+01:00,-98.58,-88.1
2025-03-06 00:00:00+01:00,151.03,168.99
2025-03-06 00:15:00+01:00,154.15,172.47
2025-03-06 00:30:00+01:00,132.04,147.74
2025-03-06 00:45:00+01:00,146.72,164.16
2025-03-06 01:00:00+01:00,150.84,168.78
2025-03-06 01:15:00+01:00,154.16,172.48
2025-03-06 01:30:00+01:00,-104.17,-93.11
2025-03-06 01:45:00+01:00,-192.73,-172.25
2025-03-06 02:00:00+01:00,-30.11,-26.91
2025-03-06 02:15:00+01:00,-137.54,-122.92
2025-03-06 02:30:00+01:00,48.33,54.07
2025-03-06 02:45:00+01:00,56.85,63.61
2025-03-06 03:00:00+01:00,56.17,62.85
2025-03-06 03:15:00+01:00,60.86,68.1
2025-03-06 03:30:00+01:00,24.71,27.65
2025-03-06 03:45:00+01:00,27.92,31.24
2025-03-06 04:00:00+01:00,24.09,26.95
2025-03-06 04:15:00+01:00,92.47,103.47
2025-03-06 04:30:00+01:00,-2.65,-2.37
2025-03-06 04:45:00+01:00,23.28,26.04
2025-03-06 05:00:00+01:00,-148.07,-132.33
2025-03-06 05:15:00+01:00,156.15,174.71
2025-03-06 05:30:00+01:00,159.82,178.82
2025-03-06 05:45:00+01:00,152.81,170.97
2025-03-06 06:00:00+01:00,57.11,63.89
2025-03-06 06:15:00+01:00,136.75,153.01
2025-03-06 06:30:00+01:00,148.7,166.38
2025-03-06 06:45:00+01:00,148.71,166.39
2025-03-06 07:00:00+01:00,243.9,272.9
2025-03-06 07:15:00+01:00,244.2,273.22
2025-03-06 07:30:00+01:00,90.99,101.81
2025-03-06 07:45:00+01:00,85.21,95.33
2025-03-06 08:00:00+01:00,221.86,248.24
2025-03-06 08:15:00+01:00,19.03,21.29
2025-03-06 08:30:00+01:00,190.79,213.47
2025-03-06 08:45:00+01:00,53.21,59.53
2025-03-06 09:00:00+01:00,131.39,147.01
2025-03-06 09:15:00+01:00,42.17,47.19
2025-03-06 09:30:00+01:00,78.56,87.9
2025-03-06 09:45:00+01:00,48.49,54.25
2025-03-06 10:00:00+01:00,75.12,84.04
2025-03-06 10:15:00+01:00,66.81,74.75
2025-03-06 10:30:00+01:00,-75.89,-67.83
2025-03-06 10:45:00+01:00,9.54,10.68
2025-03-06 11:00:00+01:00,8.27,9.25
2025-03-06 11:15:00+01:00,-10.77,-9.63
2025-03-06 11:30:00+01:00,-102.85,-91.93
2025-03-06 11:45:00+01:00,-150.36,-134.38
2025-03-06 12:00:00+01:00,-449.42,-401.68
2025-03-06 12:15:00+01:00,-189.41,-169.29
2025-03-06 12:30:00+01:00,0.51,0.57
2025-03-06 12:45:00+01:00,-4.93,-4.41
2025-03-06 13:00:00+01:00,-11.16,-9.98
2025-03-06 13:15:00+01:00,-8.45,-7.55
2025-03-06 13:30:00+01:00,-6.7,-5.98
2025-03-06 13:45:00+01:00,-3.91,-3.49
2025-03-06 14:00:00+01:00,37.97,42.49
2025-03-06 14:15:00+01:00,3.62,4.04
2025-03-06 14:30:00+01:00,101.71,113.81
2025-03-06 14:45:00+01:00,2.9,3.24
2025-03-06 15:00:00+01:00,2.92,3.26
2025-03-06 15:15:00+01:00,2.85,3.19
2025-03-06 15:30:00+01:00,5.38,6.02
2025-03-06 15:45:00+01:00,7.88,8.82
2025-03-06 16:00:00+01:00,9.51,10.63
2025-03-06 16:15:00+01:00,9.4,10.52
2025-03-06 16:30:00+01:00,16.26,18.2
2025-03-06 16:45:00+01:00,15.7,17.56
2025-03-06 17:00:00+01:00,17.87,19.99
2025-03-06 17:15:00+01:00,12.46,13.94
2025-03-06 17:30:00+01:00,14.92,16.7
2025-03-06 17:45:00+01:00,250.36,280.12
2025-03-06 18:00:00+01:00,42.45,47.49
2025-03-06 18:15:00+01:00,219.87,246.01
2025-03-06 18:30:00+01:00,461.1,515.9
2025-03-06 18:45:00+01:00,442.46,495.06
2025-03-06 19:00:00+01:00,329.95,369.17
2025-03-06 19:15:00+01:00,221.78,248.14
2025-03-06 19:30:00+01:00,246.75,276.09
2025-03-06 19:45:00+01:00,255.99,286.41
2025-03-06 20:00:00+01:00,243.59,272.55
2025-03-06 20:15:00+01:00,259.19,289.99
2025-03-06 20:30:00+01:00,64.13,71.75
2025-03-06 20:45:00+01:00,64.39,72.05
2025-03-06 21:00:00+01:00,195.5,218.74
2025-03-06 21:15:00+01:00,56.96,63.74
2025-03-06 21:30:00+01:00,66.65,74.57
2025-03-06 21:45:00+01:00,-18.94,-16.92
2025-03-06 22:00:00+01:00,-83.0,-74.18
2025-03-06 22:15:00+01:00,-97.52,-87.16
2025-03-06 22:30:00+01:00,40.0,44.76
2025-03-06 22:45:00+01:00,39.11,43.75
2025-03-06 23:00:00+01:00,35.68,39.92
2025-03-06 23:15:00+01:00,54.52,61.0
2025-03-06 23:30:00+01:00,55.11,61.67
2025-03-06 23:45:00+01:00,55.69,62.31
2025-03-07 00:00:00+01:00,47.45,53.09
2025-03-07 00:15:00+01:00,51.5,57.62
2025-03-07 00:30:00+01:00,14.73,16.49
2025-03-07 00:45:00+01:00,-35.2,-31.46
2025-03-07 01:00:00+01:00,59.19,66.23
2025-03-07 01:15:00+01:00,58.58,65.54
2025-03-07 01:30:00+01:00,58.58,65.54
2025-03-07 01:45:00+01:00,57.53,64.37
2025-03-07 02:00:00+01:00,60.35,67.53
2025-03-07 02:15:00+01:00,52.89,59.17
2025-03-07 02:30:00+01:00,-158.37,-141.55
2025-03-07 02:45:00+01:00,-105.69,-94.47
2025-03-07 03:00:00+01:00,34.23,38.29
2025-03-07 03:15:00+01:00,-110.78,-99.02
2025-03-07 03:30:00+01:00,-82.21,-73.47
2025-03-07 03:45:00+01:00,-64.16,-57.34
2025-03-07 04:00:00+01:00,22.83,25.55
2025-03-07 04:15:00+01:00,33.51,37.49
2025-03-07 04:30:00+01:00,34.25,38.33
2025-03-07 04:45:00+01:00,33.9,37.92
2025-03-07 05:00:00+01:00,33.9,37.92
2025-03-07 05:15:00+01:00,33.08,37.02
2025-03-07 05:30:00+01:00,33.92,37.96
2025-03-07 05:45:00+01:00,22.8,25.52
2025-03-07 06:00:00+01:00,37.44,41.88
2025-03-07 06:15:00+01:00,34.16,38.22
2025-03-07 06:30:00+01:00,35.15,39.33
2025-03-07 06:45:00+01:00,34.35,38.43
2025-03-07 07:00:00+01:00,35.08,39.24
2025-03-07 07:15:00+01:00,45.92,51.38
2025-03-07 07:30:00+01:00,69.56,77.82
2025-03-07 07:45:00+01:00,76.34,85.42
2025-03-07 08:00:00+01:00,67.21,75.19
2025-03-07 08:15:00+01:00,66.48,74.38
2025-03-07 08:30:00+01:00,69.46,77.72
2025-03-07 08:45:00+01:00,52.44,58.68
2025-03-07 09:00:00+01:00,85.61,95.79
2025-03-07 09:15:00+01:00,41.6,46.54
2025-03-07 09:30:00+01:00,-84.75,-75.75
2025-03-07 09:45:00+01:00,2.87,3.21
2025-03-07 10:00:00+01:00,-247.51,-221.21
2025-03-07 10:15:00+01:00,-11.68,-10.44
2025-03-07 10:30:00+01:00,-325.25,-290.69
2025-03-07 10:45:00+01:00,-43.22,-38.62
2025-03-07 11:00:00+01:00,7.8,8.72
2025-03-07 11:15:00+01:00,22.86,25.58
2025-03-07 11:30:00+01:00,12.55,14.05
2025-03-07 11:45:00+01:00,10.97,12.27
2025-03-07 12:00:00+01:00,17.69,19.79
2025-03-07 12:15:00+01:00,15.15,16.95
2025-03-07 12:30:00+01:00,14.87,16.63
2025-03-07 12:45:00+01:00,10.33,11.55
2025-03-07 13:00:00+01:00,91.75,102.65
2025-03-07 13:15:00+01:00,91.84,102.76
2025-03-07 13:30:00+01:00,91.84,102.76
2025-03-07 13:45:00+01:00,91.84,102.76
2025-03-07 14:00:00+01:00,6.03,6.75
2025-03-07 14:15:00+01:00,5.53,6.19
2025-03-07 14:30:00+01:00,68.8,76.98
2025-03-07 14:45:00+01:00,24.21,27.09
2025-03-07 15:00:00+01:00,5.42,6.06
2025-03-07 15:15:00+01:00,6.46,7.22
2025-03-07 15:30:00+01:00,5.97,6.67
2025-03-07 15:45:00+01:00,5.24,5.86
2025-03-07 16:00:00+01:00,10.44,11.68
2025-03-07 16:15:00+01:00,11.61,12.99
2025-03-07 16:30:00+01:00,14.82,16.58
2025-03-07 16:45:00+01:00,144.65,161.85
2025-03-07 17:00:00+01:00,34.26,38.34
2025-03-07 17:15:00+01:00,27.44,30.7
2025-03-07 17:30:00+01:00,32.23,36.07
2025-03-07 17:45:00+01:00,77.56,86.78
2025-03-07 18:00:00+01:00,89.8,100.48
2025-03-07 18:15:00+01:00,112.85,126.27
2025-03-07 18:30:00+01:00,109.43,122.43
2025-03-07 18:45:00+01:00,170.0,190.2
2025-03-07 19:00:00+01:00,216.72,242.48
2025-03-07 19:15:00+01:00,222.07,248.47
2025-03-07 19:30:00+01:00,68.14,76.24
2025-03-07 19:45:00+01:00,26.61,29.77
2025-03-07 20:00:00+01:00,263.66,295.0
2025-03-07 20:15:00+01:00,-77.07,-68.89
2025-03-07 20:30:00+01:00,264.87,296.35
2025-03-07 20:45:00+01:00,44.55,49.85
2025-03-07 21:00:00+01:00,92.62,103.62
2025-03-07 21:15:00+01:00,37.11,41.53
2025-03-07 21:30:00+01:00,-42.03,-37.57
2025-03-07 21:45:00+01:00,-130.49,-116.63
2025-03-07 22:00:00+01:00,81.63,91.33
2025-03-07 22:15:00+01:00,79.17,88.59
2025-03-07 22:30:00+01:00,78.66,88.0
2025-03-07 22:45:00+01:00,86.67,96.97
2025-03-07 23:00:00+01:00,84.34,94.36
2025-03-07 23:15:00+01:00,73.73,82.49
2025-03-07 23:30:00+01:00,92.41,103.39
2025-03-07 23:45:00+01:00,45.27,50.65
2025-03-08 00:00:00+01:00,31.21,34.93
2025-03-08 00:15:00+01:00,31.88,35.68
2025-03-08 00:30:00+01:00,24.42,27.32
2025-03-08 00:45:00+01:00,-7.94,-7.1
2025-03-08 01:00:00+01:00,27.34,30.6
2025-03-08 01:15:00+01:00,19.56,21.88
2025-03-08 01:30:00+01:00,17.57,19.65
2025-03-08 01:45:00+01:00,27.35,30.61
2025-03-08 02:00:00+01:00,24.4,27.3
2025-03-08 02:15:00+01:00,19.27,21.57
2025-03-08 02:30:00+01:00,19.21,21.49
2025-03-08 02:45:00+01:00,18.7,20.92
2025-03-08 03:00:00+01:00,19.08,21.34
2025-03-08 03:15:00+01:00,24.05,26.91
2025-03-08 03:30:00+01:00,-25.0,-22.34
2025-03-08 03:45:00+01:00,-211.22,-188.78
2025-03-08 04:00:00+01:00,-177.96,-159.06
2025-03-08 04:15:00+01:00,-24.62,-22.0
2025-03-08 04:30:00+01:00,-170.6,-152.48
2025-03-08 04:45:00+01:00,-83.81,-74.91
2025-03-08 05:00:00+01:00,-110.9,-99.12
2025-03-08 05:15:00+01:00,-114.96,-102.74
2025-03-08 05:30:00+01:00,-11.68,-10.44
2025-03-08 05:45:00+01:00,1.55,1.73
2025-03-08 06:00:00+01:00,22.43,25.09
2025-03-08 06:15:00+01:00,-76.8,-68.64
2025-03-08 06:30:00+01:00,-147.65,-131.97
2025-03-08 06:45:00+01:00,-42.62,-38.1
2025-03-08 07:00:00+01:00,8.4,9.4
2025-03-08 07:15:00+01:00,25.78,28.84
2025-03-08 07:30:00+01:00,-189.71,-169.55
2025-03-08 07:45:00+01:00,-69.31,-61.95
2025-03-08 08:00:00+01:00,48.22,53.96
2025-03-08 08:15:00+01:00,38.05,42.57
2025-03-08 08:30:00+01:00,81.47,91.15
2025-03-08 08:45:00+01:00,69.14,77.36
2025-03-08 09:00:00+01:00,38.78,43.4
2025-03-08 09:15:00+01:00,116.63,130.49
2025-03-08 09:30:00+01:00,96.7,108.2
2025-03-08 09:45:00+01:00,93.72,104.86
2025-03-08 10:00:00+01:00,15.15,16.95
2025-03-08 10:15:00+01:00,316.18,353.76
2025-03-08 10:30:00+01:00,70.46,78.84
2025-03-08 10:45:00+01:00,72.7,81.34
2025-03-08 11:00:00+01:00,-184.08,-164.52
2025-03-08 11:15:00+01:00,-96.06,-85.86
2025-03-08 11:30:00+01:00,12.29,13.75
2025-03-08 11:45:00+01:00,13.19,14.75
2025-03-08 12:00:00+01:00,13.18,14.74
2025-03-08 12:15:00+01:00,13.2,14.76
2025-03-08 12:30:00+01:00,13.38,14.96
2025-03-08 12:45:00+01:00,13.23,14.81
2025-03-08 13:00:00+01:00,13.26,14.84
2025-03-08 13:15:00+01:00,13.1,14.66
2025-03-08 13:30:00+01:00,9.24,10.34
2025-03-08 13:45:00+01:00,4.8,5.38
2025-03-08 14:00:00+01:00,56.0,62.66
2025-03-08 14:15:00+01:00,32.82,36.72
2025-03-08 14:30:00+01:00,12.38,13.86
2025-03-08 14:45:00+01:00,21.27,23.79
2025-03-08 15:00:00+01:00,130.03,145.49
2025-03-08 15:15:00+01:00,52.92,59.22
2025-03-08 15:30:00+01:00,55.18,61.74
2025-03-08 15:45:00+01:00,70.71,79.11
2025-03-08 16:00:00+01:00,20.81,23.29
2025-03-08 16:15:00+01:00,-171.28,-153.08
2025-03-08 16:30:00+01:00,-123.6,-110.46
2025-03-08 16:45:00+01:00,13.12,14.68
2025-03-08 17:00:00+01:00,26.87,30.07
2025-03-08 17:15:00+01:00,31.47,35.21
2025-03-08 17:30:00+01:00,28.12,31.46
2025-03-08 17:45:00+01:00,12.95,14.49
2025-03-08 18:00:00+01:00,29.88,33.44
2025-03-08 18:15:00+01:00,28.7,32.12
2025-03-08 18:30:00+01:00,84.25,94.27
2025-03-08 18:45:00+01:00,14.37,16.07
2025-03-08 19:00:00+01:00,46.44,51.96
2025-03-08 19:15:00+01:00,80.98,90.6
2025-03-08 19:30:00+01:00,69.91,78.23
2025-03-08 19:45:00+01:00,-72.84,-65.1
2025-03-08 20:00:00+01:00,90.27,101.01
2025-03-08 20:15:00+01:00,-201.92,-180.46
2025-03-08 20:30:00+01:00,-306.26,-273.72
2025-03-08 20:45:00+01:00,-244.58,-218.6
2025-03-08 21:00:00+01:00,23.55,26.35
2025-03-08 21:15:00+01:00,22.41,25.07
2025-03-08 21:30:00+01:00,17.52,19.6
2025-03-08 21:45:00+01:00,18.84,21.08
2025-03-08 22:00:00+01:00,22.78,25.48
2025-03-08 22:15:00+01:00,25.25,28.25
2025-03-08 22:30:00+01:00,81.04,90.68
2025-03-08 22:45:00+01:00,17.91,20.03
2025-03-08 23:00:00+01:00,28.69,32.11
2025-03-08 23:15:00+01:00,-16.4,-14.66
2025-03-08 23:30:00+01:00,21.06,23.56
2025-03-08 23:45:00+01:00,21.07,23.57
2025-03-09 00:00:00+01:00,90.78,101.58
2025-03-09 00:15:00+01:00,91.04,101.86
2025-03-09 00:30:00+01:00,78.34,87.66
2025-03-09 00:45:00+01:00,83.96,93.94
2025-03-09 01:00:00+01:00,83.39,93.31
2025-03-09 01:15:00+01:00,93.74,104.88
2025-03-09 01:30:00+01:00,96.97,108.49
2025-03-09 01:45:00+01:00,96.97,108.49
2025-03-09 02:00:00+01:00,101.0,113.0
2025-03-09 02:15:00+01:00,101.0,113.0
2025-03-09 02:30:00+01:00,101.0,113.0
2025-03-09 02:45:00+01:00,11.92,13.34
2025-03-09 03:00:00+01:00,16.94,18.96
2025-03-09 03:15:00+01:00,11.54,12.92
2025-03-09 03:30:00+01:00,11.54,12.92
2025-03-09 03:45:00+01:00,11.53,12.89
2025-03-09 04:00:00+01:00,14.16,15.84
2025-03-09 04:15:00+01:00,14.68,16.42
2025-03-09 04:30:00+01:00,14.68,16.42
2025-03-09 04:45:00+01:00,14.69,16.43
2025-03-09 05:00:00+01:00,11.93,13.35
2025-03-09 05:15:00+01:00,11.61,12.99
2025-03-09 05:30:00+01:00,11.61,12.99
2025-03-09 05:45:00+01:00,11.61,12.99
2025-03-09 06:00:00+01:00,117.52,131.5
2025-03-09 06:15:00+01:00,88.99,99.57
2025-03-09 06:30:00+01:00,19.26,21.56
2025-03-09 06:45:00+01:00,100.59,112.55
2025-03-09 07:00:00+01:00,19.1,21.38
2025-03-09 07:15:00+01:00,19.1,21.36
2025-03-09 07:30:00+01:00,19.23,21.51
2025-03-09 07:45:00+01:00,22.28,24.92
2025-03-09 08:00:00+01:00,100.59,112.55
2025-03-09 08:15:00+01:00,56.71,63.45
2025-03-09 08:30:00+01:00,52.97,59.27
2025-03-09 08:45:00+01:00,72.04,80.6
2025-03-09 09:00:00+01:00,19.79,22.15
2025-03-09 09:15:00+01:00,18.95,21.21
2025-03-09 09:30:00+01:00,17.64,19.74
2025-03-09 09:45:00+01:00,8.64,9.66
2025-03-09 10:00:00+01:00,3.71,4.15
2025-03-09 10:15:00+01:00,-10.73,-9.59
2025-03-09 10:30:00+01:00,-16.05,-14.35
2025-03-09 10:45:00+01:00,-1.19,-1.07
2025-03-09 11:00:00+01:00,-3.55,-3.17
2025-03-09 11:15:00+01:00,-7.64,-6.82
2025-03-09 11:30:00+01:00,-21.42,-19.14
2025-03-09 11:45:00+01:00,164.24,183.76
2025-03-09 12:00:00+01:00,85.54,95.7
2025-03-09 12:15:00+01:00,27.65,30.93
2025-03-09 12:30:00+01:00,315.07,352.53
2025-03-09 12:45:00+01:00,357.37,399.85
2025-03-09 13:00:00+01:00,466.74,522.22
2025-03-09 13:15:00+01:00,520.9,582.82
2025-03-09 13:30:00+01:00,471.44,527.48
2025-03-09 13:45:00+01:00,59.24,66.28
2025-03-09 14:00:00+01:00,264.47,295.91
2025-03-09 14:15:00+01:00,61.81,69.15
2025-03-09 14:30:00+01:00,28.88,32.32
2025-03-09 14:45:00+01:00,37.32,41.76
2025-03-09 15:00:00+01:00,53.68,60.06
2025-03-09 15:15:00+01:00,81.86,91.6
2025-03-09 15:30:00+01:00,76.3,85.38
2025-03-09 15:45:00+01:00,80.16,89.68
2025-03-09 16:00:00+01:00,92.64,103.66
2025-03-09 16:15:00+01:00,95.77,107.15
2025-03-09 16:30:00+01:00,91.45,102.31
2025-03-09 16:45:00+01:00,90.94,101.74
2025-03-09 17:00:00+01:00,161.44,180.62
2025-03-09 17:15:00+01:00,148.19,165.81
2025-03-09 17:30:00+01:00,132.1,147.8
2025-03-09 17:45:00+01:00,112.14,125.48
2025-03-09 18:00:00+01:00,129.76,145.18
2025-03-09 18:15:00+01:00,192.35,215.21
2025-03-09 18:30:00+01:00,156.35,174.93
2025-03-09 18:45:00+01:00,184.18,206.08
2025-03-09 19:00:00+01:00,202.6,226.68
2025-03-09 19:15:00+01:00,203.04,227.18
2025-03-09 19:30:00+01:00,203.58,227.78
2025-03-09 19:45:00+01:00,203.37,227.55
2025-03-09 20:00:00+01:00,239.35,267.81
2025-03-09 20:15:00+01:00,241.98,270.74
2025-03-09 20:30:00+01:00,237.78,266.04
2025-03-09 20:45:00+01:00,256.98,287.52
2025-03-09 21:00:00+01:00,235.31,263.29
2025-03-09 21:15:00+01:00,273.7,306.24
2025-03-09 21:30:00+01:00,266.82,298.54
2025-03-09 21:45:00+01:00,240.17,268.71
2025-03-09 22:00:00+01:00,221.47,247.79
2025-03-09 22:15:00+01:00,221.58,247.92
2025-03-09 22:30:00+01:00,221.58,247.92
2025-03-09 22:45:00+01:00,221.58,247.92
2025-03-09 23:00:00+01:00,262.2,293.36
2025-03-09 23:15:00+01:00,107.43,120.21
2025-03-09 23:30:00+01:00,273.48,305.98
2025-03-09 23:45:00+01:00,107.32,120.08
2025-03-10 00:00:00+01:00,266.64,298.34
2025-03-10 00:15:00+01:00,273.42,305.92
2025-03-10 00:30:00+01:00,152.24,170.34
2025-03-10 00:45:00+01:00,101.39,113.45
2025-03-10 01:00:00+01:00,104.54,116.96
2025-03-10 01:15:00+01:00,41.7,46.66
2025-03-10 01:30:00+01:00,73.76,82.52
2025-03-10 01:45:00+01:00,23.86,26.7
2025-03-10 02:00:00+01:00,66.07,73.93
2025-03-10 02:15:00+01:00,-175.52,-156.88
2025-03-10 02:30:00+01:00,-194.92,-174.22
2025-03-10 02:45:00+01:00,-131.54,-117.56
2025-03-10 03:00:00+01:00,10.45,11.69
2025-03-10 03:15:00+01:00,26.61,29.77
2025-03-10 03:30:00+01:00,18.02,20.16
2025-03-10 03:45:00+01:00,18.0,20.14
2025-03-10 04:00:00+01:00,18.06,20.2
2025-03-10 04:15:00+01:00,155.34,173.8
2025-03-10 04:30:00+01:00,1341.79,1501.29
2025-03-10 04:45:00+01:00,306.98,343.48
2025-03-10 05:00:00+01:00,100.53,112.47
2025-03-10 05:15:00+01:00,124.87,139.71
2025-03-10 05:30:00+01:00,155.56,174.06
2025-03-10 05:45:00+01:00,112.94,126.36
2025-03-10 06:00:00+01:00,68.55,76.69
2025-03-10 06:15:00+01:00,68.41,76.55
2025-03-10 06:30:00+01:00,84.97,95.07
2025-03-10 06:45:00+01:00,194.92,218.08
2025-03-10 07:00:00+01:00,74.33,83.17
2025-03-10 07:15:00+01:00,74.12,82.94
2025-03-10 07:30:00+01:00,75.16,84.1
2025-03-10 07:45:00+01:00,79.86,89.36
2025-03-10 08:00:00+01:00,64.16,71.78
2025-03-10 08:15:00+01:00,66.03,73.87
2025-03-10 08:30:00+01:00,55.78,62.4
2025-03-10 08:45:00+01:00,60.25,67.41
2025-03-10 09:00:00+01:00,104.99,117.47
2025-03-10 09:15:00+01:00,99.36,111.18
2025-03-10 09:30:00+01:00,99.82,111.68
2025-03-10 09:45:00+01:00,46.63,52.17
2025-03-10 10:00:00+01:00,105.49,118.03
2025-03-10 10:15:00+01:00,107.95,120.79
2025-03-10 10:30:00+01:00,98.61,110.33
2025-03-10 10:45:00+01:00,98.61,110.33
2025-03-10 11:00:00+01:00,94.97,106.25
2025-03-10 11:15:00+01:00,-74.96,-67.0
2025-03-10 11:30:00+01:00,139.0,155.52
2025-03-10 11:45:00+01:00,139.0,155.52
2025-03-10 12:00:00+01:00,130.42,145.92
2025-03-10 12:15:00+01:00,130.42,145.92
2025-03-10 12:30:00+01:00,142.65,159.61
2025-03-10 12:45:00+01:00,101.72,113.82
2025-03-10 13:00:00+01:00,59.0,66.02
2025-03-10 13:15:00+01:00,54.15,60.59
2025-03-10 13:30:00+01:00,48.49,54.25
2025-03-10 13:45:00+01:00,55.0,61.54
2025-03-10 14:00:00+01:00,38.2,42.74
2025-03-10 14:15:00+01:00,38.83,43.45
2025-03-10 14:30:00+01:00,32.32,36.16
2025-03-10 14:45:00+01:00,32.32,36.16
2025-03-10 15:00:00+01:00,44.29,49.55
2025-03-10 15:15:00+01:00,43.87,49.09
2025-03-10 15:30:00+01:00,47.92,53.62
2025-03-10 15:45:00+01:00,47.91,53.61
2025-03-10 16:00:00+01:00,50.51,56.51
2025-03-10 16:15:00+01:00,54.78,61.3
2025-03-10 16:30:00+01:00,54.14,60.58
2025-03-10 16:45:00+01:00,47.18,52.78
2025-03-10 17:00:00+01:00,42.2,47.22
2025-03-10 17:15:00+01:00,40.46,45.26
2025-03-10 17:30:00+01:00,39.71,44.43
2025-03-10 17:45:00+01:00,-82.22,-73.48
2025-03-10 18:00:00+01:00,-193.28,-172.74
2025-03-10 18:15:00+01:00,-5.06,-4.52
2025-03-10 18:30:00+01:00,163.36,182.78
2025-03-10 18:45:00+01:00,169.01,189.09
2025-03-10 19:00:00+01:00,96.4,107.86
2025-03-10 19:15:00+01:00,99.3,111.1
2025-03-10 19:30:00+01:00,87.41,97.79
2025-03-10 19:45:00+01:00,27.91,31.23
2025-03-10 20:00:00+01:00,110.65,123.81
2025-03-10 20:15:00+01:00,0.0,0.0
2025-03-10 20:30:00+01:00,107.6,120.4
2025-03-10 20:45:00+01:00,-124.66,-111.42
2025-03-10 21:00:00+01:00,109.42,122.42
2025-03-10 21:15:00+01:00,99.42,111.24
2025-03-10 21:30:00+01:00,88.59,99.13
2025-03-10 21:45:00+01:00,108.55,121.45
2025-03-10 22:00:00+01:00,57.12,63.92
2025-03-10 22:15:00+01:00,58.72,65.7
2025-03-10 22:30:00+01:00,86.28,96.54
2025-03-10 22:45:00+01:00,77.45,86.65
2025-03-10 23:00:00+01:00,96.87,108.39
2025-03-10 23:15:00+01:00,-38.79,-34.67
2025-03-10 23:30:00+01:00,84.74,94.82
2025-03-10 23:45:00+01:00,84.51,94.55
2025-03-11 00:00:00+01:00,72.95,81.63
2025-03-11 00:15:00+01:00,108.38,121.26
2025-03-11 00:30:00+01:00,145.93,163.27
2025-03-11 00:45:00+01:00,86.64,96.94
2025-03-11 01:00:00+01:00,125.34,140.24
2025-03-11 01:15:00+01:00,108.17,121.03
2025-03-11 01:30:00+01:00,54.58,61.06
2025-03-11 01:45:00+01:00,107.09,119.83
2025-03-11 02:00:00+01:00,50.15,56.11
2025-03-11 02:15:00+01:00,108.17,121.03
2025-03-11 02:30:00+01:00,106.06,118.66
2025-03-11 02:45:00+01:00,108.28,121.16
2025-03-11 03:00:00+01:00,105.31,117.83
2025-03-11 03:15:00+01:00,69.83,78.13
2025-03-11 03:30:00+01:00,108.17,121.03
2025-03-11 03:45:00+01:00,108.27,121.13
